y, y_hat, random
0, 0.01594, 0.89061
0, 0.00013, 0.24089
0, 0.00000, 0.51537
0, 0.00078, 0.97873
0, 0.00113, 0.16964
0, 0.00045, 0.39723
0, 0.00003, 0.86597
0, 0.00010, 0.52861
0, 0.00014, 0.58578
1, 0.99719, 0.12120
0, 0.00016, 0.67441
0, 0.00183, 0.80435
0, 0.00044, 0.13284
0, 0.00015, 0.23330
0, 0.00005, 0.17676
1, 0.98346, 0.98569
1, 0.99996, 0.24026
0, 0.00000, 0.68395
0, 0.21388, 0.57997
0, 0.91381, 0.62664
0, 0.00069, 0.51854
0, 0.00001, 0.21025
0, 0.00010, 0.79417
0, 0.03040, 0.83396
1, 0.98346, 0.05461
0, 0.00001, 0.15651
0, 0.00244, 0.61103
0, 0.00034, 0.54218
1, 0.99697, 0.32921
0, 0.00029, 0.01248
0, 0.00033, 0.03806
1, 0.94400, 0.00831
0, 0.00005, 0.76664
0, 0.00002, 0.50610
0, 0.00010, 0.87852
0, 0.00042, 0.09330
0, 0.00006, 0.68059
0, 0.00113, 0.14385
0, 0.00001, 0.29466
0, 0.00099, 0.26812
0, 0.00000, 0.41124
1, 0.33648, 0.24054
0, 0.00044, 0.95216
0, 0.00037, 0.34949
1, 0.99882, 0.08519
1, 0.96859, 0.72119
0, 0.00004, 0.20184
0, 0.00029, 0.65723
0, 0.00015, 0.99446
0, 0.00113, 0.58817
0, 0.00000, 0.87094
0, 0.00007, 0.91529
0, 0.00673, 0.50581
0, 0.00001, 0.81826
0, 0.00015, 0.35894
0, 0.00071, 0.46126
0, 0.00028, 0.51488
1, 0.94248, 0.86581
0, 0.00028, 0.89712
0, 0.00000, 0.01416
0, 0.00019, 0.38131
0, 0.00093, 0.07905
0, 0.00139, 0.99169
0, 0.00725, 0.08502
0, 0.00090, 0.30545
0, 0.00001, 0.82046
0, 0.99473, 0.07241
0, 0.00012, 0.28819
0, 0.00017, 0.81599
0, 0.00000, 0.12956
1, 0.96218, 0.38572
0, 0.00008, 0.07722
0, 0.00034, 0.41718
0, 0.00029, 0.06459
0, 0.00053, 0.30073
0, 0.00028, 0.10675
0, 0.00149, 0.63379
0, 0.00004, 0.66797
0, 0.00058, 0.77385
0, 0.00023, 0.35273
0, 0.00003, 0.55678
1, 0.94508, 0.46984
0, 0.00028, 0.78775
0, 0.13366, 0.59536
0, 0.00020, 0.01852
0, 0.00107, 0.92928
0, 0.00220, 0.28460
0, 0.00159, 0.81346
0, 0.00003, 0.56739
0, 0.00000, 0.78026
0, 0.00431, 0.58737
0, 0.00055, 0.43845
1, 0.95716, 0.67962
0, 0.00000, 0.60992
1, 0.99952, 0.53755
0, 0.00003, 0.95550
0, 0.59153, 0.74687
0, 0.00004, 0.94880
0, 0.00088, 0.92981
0, 0.00004, 0.68443
0, 0.00019, 0.20414
0, 0.00059, 0.82774
0, 0.00016, 0.74862
0, 0.00017, 0.78699
0, 0.38712, 0.79272
0, 0.00045, 0.22487
0, 0.00004, 0.52457
0, 0.65647, 0.77792
0, 0.00024, 0.92201
0, 0.00012, 0.27369
0, 0.00032, 0.46228
0, 0.00022, 0.18280
0, 0.00053, 0.04219
0, 0.00020, 0.93757
0, 0.00008, 0.73716
1, 0.99979, 0.91139
0, 0.00054, 0.76123
0, 0.97812, 0.27005
0, 0.00000, 0.69587
0, 0.00112, 0.80141
0, 0.00000, 0.54618
0, 0.00304, 0.86253
0, 0.00016, 0.27987
0, 0.00000, 0.14566
0, 0.29360, 0.41018
0, 0.00009, 0.07267
0, 0.00035, 0.20746
1, 0.92838, 0.46743
1, 0.97651, 0.98305
0, 0.00053, 0.90217
0, 0.00001, 0.59209
0, 0.00027, 0.67832
0, 0.00019, 0.42743
0, 0.00005, 0.90227
0, 0.00044, 0.58552
0, 0.00640, 0.34036
0, 0.00116, 0.46198
0, 0.00264, 0.03895
0, 0.00093, 0.27612
1, 0.99965, 0.73955
0, 0.00110, 0.25963
0, 0.00049, 0.65868
0, 0.00057, 0.44354
0, 0.00131, 0.34717
0, 0.00410, 0.86752
0, 0.00004, 0.70817
0, 0.00111, 0.11786
0, 0.00094, 0.09516
0, 0.00000, 0.49444
0, 0.00014, 0.44012
0, 0.00086, 0.88167
0, 0.00088, 0.48993
1, 0.96078, 0.86400
0, 0.00005, 0.76689
0, 0.00003, 0.58025
0, 0.00043, 0.90413
0, 0.00014, 0.18200
0, 0.00034, 0.12411
0, 0.00019, 0.15463
0, 0.00088, 0.00424
0, 0.00001, 0.19112
0, 0.00011, 0.10775
0, 0.00038, 0.44486
0, 0.00000, 0.12054
0, 0.00032, 0.92717
0, 0.00052, 0.72194
0, 0.00000, 0.72360
0, 0.00007, 0.09113
0, 0.00037, 0.64195
0, 0.00263, 0.07371
0, 0.00010, 0.61135
0, 0.00013, 0.29648
0, 0.00068, 0.13679
0, 0.00001, 0.16878
0, 0.00004, 0.91752
0, 0.00012, 0.37044
0, 0.00006, 0.55010
0, 0.00016, 0.53134
1, 0.97274, 0.11312
0, 0.00000, 0.43570
0, 0.00001, 0.26673
0, 0.00006, 0.23371
1, 0.95250, 0.13470
0, 0.00026, 0.10970
0, 0.00092, 0.70571
0, 0.00002, 0.12627
0, 0.00003, 0.52188
0, 0.00016, 0.76912
0, 0.00115, 0.42369
0, 0.00017, 0.65395
1, 0.96695, 0.29146
0, 0.00024, 0.86765
0, 0.00000, 0.77263
0, 0.00009, 0.71190
0, 0.00003, 0.31294
1, 0.98530, 0.99121
0, 0.00032, 0.52568
0, 0.00140, 0.50878
0, 0.00420, 0.74573
0, 0.00108, 0.72627
0, 0.00230, 0.43945
0, 0.00056, 0.75992
0, 0.00014, 0.85082
0, 0.00017, 0.07957
0, 0.00001, 0.20651
0, 0.00004, 0.55942
0, 0.00039, 0.04056
0, 0.00012, 0.11696
0, 0.00312, 0.04809
1, 0.99867, 0.88373
1, 0.98164, 0.55370
0, 0.00019, 0.85878
0, 0.00000, 0.05660
0, 0.00004, 0.09142
1, 0.34347, 0.81453
0, 0.00011, 0.97538
0, 0.00058, 0.49929
0, 0.00077, 0.06353
0, 0.00013, 0.50903
0, 0.00001, 0.62162
0, 0.00016, 0.35167
0, 0.00052, 0.76255
0, 0.00002, 0.30436
0, 0.00114, 0.08139
0, 0.00059, 0.69824
0, 0.00032, 0.54350
0, 0.00023, 0.13770
0, 0.00016, 0.22226
0, 0.00011, 0.67148
0, 0.00023, 0.05541
0, 0.00107, 0.94498
0, 0.00120, 0.38649
0, 0.00005, 0.45789
0, 0.98566, 0.32519
0, 0.00023, 0.61587
0, 0.00008, 0.40579
0, 0.00098, 0.49134
0, 0.00000, 0.06046
0, 0.00046, 0.61279
0, 0.00001, 0.02837
1, 0.99065, 0.63069
0, 0.00091, 0.44460
0, 0.00020, 0.67819
1, 0.99373, 0.79231
0, 0.00006, 0.79857
1, 0.99657, 0.02855
0, 0.00003, 0.47960
0, 0.00024, 0.04098
1, 0.97218, 0.42640
0, 0.00070, 0.86876
0, 0.00196, 0.94320
0, 0.00094, 0.03236
0, 0.00591, 0.00031
0, 0.00076, 0.36918
0, 0.00063, 0.63234
0, 0.00001, 0.31856
0, 0.00022, 0.43911
0, 0.87164, 0.67491
0, 0.00027, 0.24047
0, 0.00106, 0.84422
1, 0.77590, 0.32166
0, 0.00001, 0.93384
0, 0.00007, 0.32974
0, 0.01409, 0.14547
0, 0.00001, 0.12931
0, 0.00016, 0.98140
0, 0.00079, 0.67523
0, 0.00000, 0.44296
0, 0.00028, 0.08150
0, 0.00012, 0.73954
0, 0.00140, 0.97822
0, 0.00001, 0.87275
1, 0.37608, 0.61786
0, 0.00049, 0.79545
0, 0.00031, 0.46803
0, 0.00027, 0.66437
0, 0.00000, 0.92107
0, 0.00000, 0.53335
0, 0.00008, 0.34862
0, 0.00007, 0.30847
0, 0.00020, 0.91708
0, 0.00028, 0.01983
0, 0.00053, 0.97017
1, 0.94291, 0.12343
1, 0.86507, 0.21483
0, 0.00031, 0.07667
0, 0.00026, 0.56896
0, 0.00146, 0.84361
0, 0.00044, 0.38737
1, 0.93871, 0.11652
0, 0.00063, 0.07020
0, 0.00009, 0.30656
0, 0.00000, 0.04083
0, 0.00027, 0.57982
0, 0.00000, 0.72353
0, 0.00000, 0.81516
0, 0.00034, 0.18982
0, 0.00002, 0.26026
0, 0.00027, 0.41688
0, 0.00115, 0.05920
0, 0.00032, 0.74040
0, 0.00025, 0.07905
1, 0.36418, 0.67256
0, 0.00110, 0.98950
1, 0.99879, 0.76393
0, 0.00005, 0.13184
0, 0.00015, 0.71457
0, 0.00034, 0.52027
1, 0.97609, 0.64530
0, 0.96054, 0.99211
0, 0.00009, 0.81767
0, 0.00031, 0.72892
0, 0.00029, 0.31221
0, 0.00080, 0.84524
0, 0.00006, 0.16440
0, 0.00110, 0.75089
0, 0.00010, 0.56589
0, 0.00112, 0.50659
0, 0.10735, 0.84402
0, 0.00034, 0.45809
0, 0.00018, 0.79590
0, 0.00022, 0.51385
0, 0.00625, 0.01770
1, 0.95633, 0.93251
0, 0.00078, 0.83436
1, 0.99679, 0.04965
0, 0.00033, 0.50810
0, 0.00000, 0.62301
0, 0.00070, 0.59494
0, 0.00012, 0.40424
0, 0.00017, 0.03730
0, 0.00000, 0.54164
0, 0.00725, 0.02898
0, 0.00029, 0.07011
0, 0.00043, 0.48194
1, 0.93234, 0.17478
0, 0.00054, 0.62298
0, 0.00001, 0.98829
0, 0.00047, 0.32951
0, 0.00006, 0.40868
0, 0.00079, 0.15150
0, 0.00036, 0.48334
0, 0.00008, 0.21745
1, 0.99941, 0.15444
0, 0.00083, 0.20404
0, 0.00006, 0.36319
0, 0.00002, 0.75971
0, 0.00112, 0.38060
0, 0.00162, 0.99378
0, 0.00005, 0.02780
1, 0.64028, 0.94118
0, 0.04523, 0.72376
0, 0.00003, 0.22003
0, 0.00029, 0.72733
0, 0.00043, 0.67442
0, 0.00004, 0.28594
0, 0.00003, 0.42604
0, 0.00007, 0.84107
0, 0.00000, 0.78257
0, 0.00028, 0.07274
0, 0.00024, 0.93642
0, 0.00036, 0.12294
0, 0.00028, 0.76414
0, 0.00078, 0.89353
0, 0.00160, 0.66969
0, 0.00023, 0.33354
0, 0.00000, 0.67815
0, 0.00018, 0.94540
1, 0.99970, 0.12147
0, 0.00000, 0.92807
0, 0.00013, 0.76973
0, 0.00003, 0.38494
0, 0.00542, 0.08588
0, 0.00101, 0.03657
0, 0.00001, 0.34872
0, 0.00056, 0.85396
1, 0.98589, 0.28833
0, 0.00016, 0.71779
0, 0.00068, 0.78465
1, 0.99022, 0.16384
0, 0.00086, 0.15759
0, 0.00001, 0.28941
0, 0.00005, 0.75731
0, 0.00001, 0.38296
0, 0.00012, 0.32861
0, 0.00003, 0.51075
0, 0.00561, 0.55490
0, 0.00000, 0.37290
0, 0.00024, 0.13519
0, 0.00009, 0.95724
0, 0.00015, 0.15796
1, 0.99998, 0.66769
0, 0.00013, 0.66284
0, 0.00011, 0.37696
0, 0.00019, 0.88741
0, 0.00003, 0.94307
1, 0.78347, 0.99745
0, 0.00012, 0.38839
0, 0.00061, 0.68427
0, 0.00116, 0.90853
0, 0.00075, 0.77657
1, 0.98528, 0.82041
0, 0.00003, 0.91100
0, 0.00004, 0.31719
0, 0.00536, 0.06197
0, 0.00014, 0.36744
0, 0.00111, 0.46413
0, 0.00000, 0.51116
0, 0.00015, 0.99863
0, 0.00008, 0.43674
0, 0.00011, 0.02840
0, 0.00034, 0.13107
0, 0.00056, 0.16648
0, 0.00035, 0.99172
0, 0.00060, 0.95484
0, 0.00034, 0.08062
0, 0.00001, 0.05936
0, 0.00090, 0.79071
0, 0.01330, 0.94011
1, 0.99993, 0.12438
0, 0.00032, 0.23732
0, 0.00031, 0.68253
1, 0.98602, 0.23403
0, 0.00118, 0.82185
0, 0.00017, 0.92783
0, 0.97537, 0.98961
0, 0.00014, 0.57466
0, 0.00000, 0.00041
0, 0.00015, 0.68061
0, 0.01707, 0.37877
0, 0.00011, 0.59996
0, 0.00012, 0.90003
0, 0.00159, 0.95095
0, 0.00037, 0.83609
0, 0.00034, 0.04165
0, 0.00066, 0.56293
0, 0.00005, 0.48851
0, 0.00199, 0.16948
1, 0.99912, 0.82062
0, 0.00001, 0.98922
0, 0.00000, 0.28057
0, 0.00019, 0.79627
0, 0.00020, 0.69635
0, 0.00000, 0.96248
0, 0.00021, 0.73910
1, 0.83990, 0.06847
0, 0.00011, 0.86717
0, 0.00000, 0.29847
0, 0.00040, 0.24808
0, 0.00045, 0.51370
0, 0.33668, 0.32226
1, 0.99668, 0.57912
0, 0.00001, 0.13347
0, 0.00072, 0.87621
0, 0.00007, 0.84777
0, 0.00023, 0.79358
0, 0.00019, 0.29991
0, 0.00198, 0.55089
1, 0.98822, 0.97450
0, 0.00011, 0.45792
0, 0.00082, 0.57061
0, 0.00141, 0.65563
0, 0.00012, 0.87374
0, 0.00006, 0.46021
0, 0.00009, 0.90395
0, 0.00014, 0.87135
0, 0.00079, 0.82231
0, 0.00045, 0.80207
1, 0.93469, 0.81096
1, 1.00000, 0.52469
0, 0.00011, 0.42799
1, 0.99972, 0.97286
1, 0.82682, 0.74334
0, 0.00003, 0.58685
0, 0.00002, 0.07504
1, 0.99932, 0.51404
0, 0.00000, 0.07088
0, 0.00021, 0.11803
0, 0.00061, 0.83028
0, 0.00004, 0.59026
0, 0.00006, 0.92313
0, 0.00025, 0.55834
0, 0.00019, 0.23118
1, 0.99108, 0.55805
0, 0.00095, 0.69708
0, 0.00022, 0.35648
0, 0.00030, 0.03982
0, 0.00041, 0.18734
0, 0.00002, 0.88716
0, 0.00092, 0.80477
0, 0.00008, 0.07446
0, 0.00009, 0.14819
0, 0.00049, 0.03764
0, 0.00019, 0.26744
0, 0.00067, 0.90673
0, 0.05665, 0.91814
1, 0.97127, 0.13433
0, 0.00166, 0.58773
0, 0.00059, 0.36065
1, 0.99877, 0.13120
0, 0.00093, 0.92729
0, 0.00082, 0.25108
0, 0.00036, 0.16243
0, 0.00781, 0.75973
0, 0.00022, 0.57413
0, 0.00017, 0.16723
0, 0.00025, 0.60629
0, 0.00002, 0.63642
0, 0.00001, 0.24814
0, 0.00005, 0.31844
0, 0.00010, 0.03336
0, 0.00008, 0.02329
0, 0.00431, 0.37929
0, 0.00001, 0.11203
0, 0.00015, 0.10074
0, 0.00045, 0.26213
0, 0.00094, 0.23300
0, 0.00029, 0.06883
0, 0.00003, 0.19323
0, 0.00019, 0.53659
0, 0.00000, 0.08152
0, 0.00035, 0.75504
0, 0.00038, 0.45352
1, 0.95032, 0.50933
1, 0.99316, 0.66412
0, 0.00016, 0.81994
0, 0.00052, 0.68412
0, 0.00024, 0.27002
0, 0.00000, 0.59856
0, 0.00003, 0.34047
1, 0.12234, 0.87736
0, 0.00031, 0.81787
0, 0.00048, 0.67268
1, 0.99864, 0.26248
0, 0.00023, 0.88253
1, 0.94823, 0.16716
0, 0.00002, 0.14692
0, 0.00128, 0.86178
0, 0.00257, 0.78101
0, 0.00004, 0.47851
0, 0.00017, 0.94577
0, 0.00000, 0.35898
0, 0.00016, 0.07577
0, 0.88524, 0.26239
1, 0.98099, 0.79193
0, 0.00007, 0.97206
0, 0.00004, 0.08111
0, 0.00000, 0.15474
0, 0.00066, 0.46374
0, 0.00359, 0.81811
0, 0.00022, 0.65091
1, 0.99299, 0.25219
0, 0.00016, 0.18059
1, 0.99995, 0.11644
0, 0.00115, 0.62805
0, 0.00004, 0.25840
0, 0.00007, 0.88776
1, 0.00336, 0.31164
0, 0.00010, 0.10656
0, 0.00012, 0.06217
0, 0.00079, 0.28145
1, 0.98211, 0.03813
0, 0.00008, 0.01915
0, 0.00036, 0.44647
0, 0.00019, 0.92757
0, 0.00079, 0.02859
0, 0.00000, 0.02143
0, 0.00007, 0.94693
1, 0.96108, 0.03474
0, 0.00014, 0.08244
0, 0.00006, 0.77557
0, 0.00070, 0.41246
0, 0.00035, 0.37807
0, 0.00007, 0.82585
0, 0.00072, 0.52995
1, 0.97270, 0.17966
0, 0.01486, 0.04290
0, 0.00004, 0.84276
0, 0.00004, 0.43137
0, 0.00032, 0.38920
0, 0.00006, 0.91462
0, 0.00057, 0.12070
0, 0.46616, 0.55480
0, 0.16324, 0.92387
0, 0.00043, 0.98666
0, 0.03227, 0.75705
0, 0.00002, 0.68236
0, 0.00976, 0.79494
0, 0.00047, 0.63471
0, 0.00039, 0.56117
0, 0.00012, 0.88204
0, 0.00028, 0.03617
0, 0.00006, 0.89979
0, 0.00010, 0.12248
0, 0.00020, 0.52628
0, 0.00101, 0.22866
0, 0.00005, 0.43995
0, 0.00161, 0.67052
0, 0.00019, 0.38447
0, 0.00018, 0.34429
1, 0.03705, 0.15859
0, 0.00121, 0.24852
0, 0.00002, 0.31528
0, 0.00011, 0.36259
0, 0.00004, 0.82232
0, 0.00000, 0.16188
0, 0.00001, 0.27573
0, 0.00051, 0.07063
0, 0.00116, 0.34321
0, 0.00003, 0.12001
0, 0.00001, 0.19249
0, 0.00063, 0.87793
0, 0.00021, 0.55871
0, 0.00036, 0.67188
0, 0.00023, 0.91820
0, 0.00027, 0.88786
0, 0.00000, 0.51548
0, 0.00027, 0.30470
1, 0.85282, 0.53252
0, 0.00002, 0.49507
0, 0.00002, 0.59389
1, 0.99872, 0.12130
0, 0.00917, 0.01725
0, 0.00003, 0.10747
1, 0.95953, 0.17844
0, 0.00055, 0.73549
0, 0.00008, 0.82013
0, 0.00005, 0.52195
0, 0.00006, 0.90609
0, 0.00003, 0.15994
0, 0.00203, 0.42774
0, 0.00011, 0.22256
1, 0.99965, 0.44206
0, 0.00146, 0.19250
0, 0.00032, 0.40372
1, 0.99508, 0.84464
0, 0.00007, 0.99295
1, 0.99304, 0.53719
0, 0.00013, 0.01998
0, 0.00004, 0.86287
0, 0.00017, 0.93150
0, 0.00003, 0.03104
0, 0.00013, 0.21431
1, 0.36644, 0.91919
0, 0.00003, 0.47734
0, 0.00015, 0.29437
0, 0.00000, 0.56406
0, 0.00194, 0.04073
0, 0.05665, 0.93175
0, 0.00017, 0.91422
0, 0.00000, 0.69497
1, 0.99488, 0.37377
0, 0.00048, 0.82768
0, 0.00029, 0.13161
0, 0.00004, 0.12968
0, 0.00016, 0.63585
0, 0.00002, 0.59325
0, 0.30455, 0.86981
0, 0.00117, 0.61953
0, 0.07873, 0.24985
0, 0.00038, 0.23307
0, 0.00002, 0.29320
0, 0.00013, 0.42450
0, 0.00023, 0.84744
0, 0.00012, 0.27311
0, 0.00077, 0.47290
0, 0.00018, 0.81266
0, 0.00016, 0.63270
0, 0.00011, 0.66138
1, 0.97647, 0.68623
0, 0.00221, 0.97093
0, 0.00029, 0.16075
0, 0.00005, 0.98858
0, 0.00007, 0.77219
0, 0.00037, 0.57196
0, 0.00012, 0.33627
0, 0.00012, 0.27855
0, 0.00028, 0.69950
0, 0.00023, 0.05433
1, 0.97192, 0.61065
0, 0.00012, 0.74656
0, 0.00001, 0.69584
0, 0.00012, 0.66967
0, 0.00706, 0.02494
0, 0.00210, 0.91165
0, 0.00005, 0.19703
0, 0.00001, 0.60661
1, 0.99504, 0.98250
0, 0.00014, 0.82256
0, 0.00019, 0.58733
0, 0.00115, 0.10226
0, 0.00001, 0.50544
0, 0.00029, 0.98541
0, 0.00007, 0.21853
0, 0.00006, 0.21848
0, 0.00000, 0.79752
1, 0.99777, 0.01590
1, 0.00028, 0.43852
0, 0.00004, 0.47385
0, 0.05857, 0.39229
0, 0.00000, 0.78742
0, 0.00016, 0.34588
0, 0.00031, 0.30228
0, 0.00001, 0.22212
0, 0.00048, 0.76881
0, 0.00000, 0.48371
0, 0.00020, 0.48545
0, 0.00021, 0.99008
0, 0.00015, 0.62620
0, 0.00004, 0.89586
0, 0.00033, 0.41840
0, 0.00014, 0.17104
0, 0.00028, 0.91276
0, 0.00003, 0.90405
0, 0.00031, 0.25812
0, 0.00473, 0.49701
0, 0.00050, 0.94077
0, 0.00592, 0.13185
0, 0.00363, 0.11155
0, 0.00006, 0.38534
0, 0.00021, 0.98778
0, 0.00057, 0.59320
0, 0.00006, 0.85913
0, 0.00038, 0.21579
0, 0.00725, 0.15273
0, 0.00130, 0.68792
0, 0.00725, 0.74025
0, 0.00035, 0.16213
0, 0.00001, 0.13219
0, 0.00051, 0.91593
0, 0.00016, 0.67139
0, 0.00023, 0.35237
0, 0.00024, 0.36003
0, 0.00023, 0.60225
0, 0.00024, 0.90772
0, 0.00037, 0.01751
0, 0.00032, 0.73544
1, 0.10441, 0.07045
0, 0.00039, 0.39895
1, 0.99998, 0.25961
0, 0.00000, 0.67882
1, 0.74860, 0.24298
0, 0.00116, 0.53059
0, 0.00046, 0.61583
0, 0.00082, 0.61821
0, 0.00002, 0.82317
0, 0.00113, 0.76597
0, 0.00335, 0.58449
0, 0.00010, 0.16888
0, 0.88072, 0.37495
0, 0.00390, 0.08341
0, 0.00014, 0.60964
0, 0.00001, 0.30833
0, 0.00003, 0.38415
0, 0.00064, 0.11299
0, 0.00051, 0.73636
0, 0.00122, 0.31283
0, 0.00190, 0.85660
0, 0.00032, 0.90756
0, 0.00069, 0.56482
0, 0.00015, 0.14842
0, 0.00051, 0.93590
1, 0.99863, 0.65194
0, 0.00009, 0.58442
0, 0.00034, 0.35028
0, 0.01823, 0.40913
0, 0.00005, 0.31994
1, 0.96710, 0.10406
0, 0.00113, 0.09332
0, 0.00023, 0.63436
1, 0.94552, 0.19484
0, 0.00010, 0.56573
0, 0.00012, 0.23308
0, 0.00146, 0.20014
0, 0.02747, 0.97975
0, 0.00003, 0.07859
0, 0.00111, 0.07725
0, 0.00027, 0.40582
0, 0.00371, 0.87974
0, 0.00091, 0.92483
0, 0.00000, 0.82310
0, 0.00188, 0.60765
0, 0.00000, 0.60334
0, 0.00042, 0.15129
1, 0.82349, 0.45257
0, 0.00114, 0.60337
0, 0.00001, 0.20988
0, 0.00000, 0.47974
0, 0.00001, 0.76680
1, 0.98625, 0.89648
0, 0.01592, 0.62001
0, 0.00046, 0.27340
0, 0.00000, 0.16965
0, 0.00019, 0.96415
0, 0.00014, 0.36328
1, 0.46616, 0.46459
0, 0.00028, 0.05885
0, 0.19312, 0.77184
0, 0.00163, 0.06514
0, 0.00018, 0.96308
0, 0.00148, 0.44990
0, 0.00001, 0.28743
0, 0.00048, 0.90465
0, 0.00004, 0.04969
0, 0.00064, 0.08741
0, 0.00417, 0.85879
0, 0.00037, 0.64816
0, 0.00001, 0.98709
0, 0.00025, 0.70172
0, 0.00012, 0.12110
0, 0.98601, 0.66266
0, 0.00000, 0.64403
0, 0.00015, 0.89975
0, 0.00000, 0.95552
0, 0.00047, 0.08640
0, 0.00001, 0.91764
0, 0.00051, 0.61707
0, 0.00004, 0.54280
0, 0.00070, 0.46640
0, 0.00011, 0.52245
0, 0.00462, 0.53939
0, 0.00017, 0.48074
0, 0.00000, 0.88385
0, 0.00019, 0.54109
0, 0.02338, 0.96718
0, 0.00021, 0.34614
0, 0.00017, 0.66860
0, 0.00010, 0.41233
0, 0.00000, 0.32876
0, 0.00007, 0.20403
0, 0.00048, 0.76665
0, 0.00841, 0.36272
0, 0.00000, 0.19558
0, 0.00000, 0.04256
0, 0.00027, 0.16428
0, 0.00064, 0.97463
0, 0.00005, 0.91831
0, 0.00168, 0.15715
0, 0.00053, 0.45118
0, 0.00031, 0.20815
1, 0.94650, 0.22515
0, 0.00089, 0.30819
0, 0.00181, 0.45479
0, 0.00003, 0.49673
0, 0.00010, 0.82656
0, 0.00003, 0.82628
0, 0.00965, 0.64612
0, 0.00099, 0.44061
0, 0.00064, 0.14299
0, 0.00009, 0.90022
0, 0.00115, 0.97256
0, 0.00032, 0.57376
0, 0.00124, 0.91994
0, 0.00001, 0.38591
1, 0.94650, 0.73813
1, 0.98217, 0.30368
0, 0.00038, 0.00002
0, 0.01377, 0.06668
0, 0.00006, 0.60891
0, 0.00253, 0.40268
0, 0.00009, 0.59659
0, 0.00000, 0.19138
0, 0.00005, 0.73078
0, 0.00000, 0.50682
0, 0.00055, 0.79734
0, 0.00014, 0.06252
1, 0.98967, 0.08480
0, 0.00005, 0.53798
0, 0.00289, 0.30874
0, 0.00847, 0.09410
0, 0.00016, 0.62666
0, 0.00118, 0.25036
0, 0.00028, 0.36700
0, 0.00021, 0.33925
0, 0.00002, 0.62688
0, 0.00100, 0.56339
0, 0.00074, 0.98593
0, 0.00000, 0.60500
0, 0.00011, 0.05086
0, 0.00132, 0.66664
0, 0.00018, 0.24691
0, 0.00000, 0.38190
0, 0.00115, 0.52121
0, 0.00016, 0.61096
0, 0.00032, 0.16449
0, 0.02878, 0.05456
0, 0.00078, 0.91325
1, 0.65647, 0.21014
0, 0.00094, 0.18697
0, 0.00011, 0.45333
1, 0.99507, 0.12535
0, 0.00024, 0.72452
0, 0.00195, 0.77682
0, 0.00049, 0.51589
0, 0.00016, 0.88714
0, 0.00050, 0.35319
0, 0.00072, 0.85454
0, 0.00003, 0.18734
0, 0.00133, 0.42817
0, 0.00004, 0.03727
0, 0.00038, 0.10346
0, 0.00020, 0.14279
0, 0.00000, 0.84383
0, 0.00029, 0.99324
0, 0.00006, 0.71714
0, 0.00087, 0.86230
0, 0.00000, 0.88674
0, 0.00016, 0.23945
1, 0.99452, 0.47156
0, 0.00062, 0.25464
0, 0.00017, 0.96310
0, 0.00008, 0.31750
0, 0.00036, 0.94708
0, 0.00006, 0.38811
0, 0.00008, 0.30730
0, 0.00003, 0.48989
0, 0.10220, 0.78283
1, 0.95766, 0.16688
0, 0.00031, 0.58258
0, 0.27518, 0.40961
1, 0.94709, 0.86294
0, 0.00063, 0.44872
0, 0.00062, 0.10559
0, 0.08545, 0.79047
0, 0.00013, 0.13739
0, 0.00039, 0.50542
0, 0.00014, 0.98160
0, 0.00002, 0.34452
0, 0.00000, 0.91727
0, 0.00624, 0.20966
0, 0.00001, 0.82816
0, 0.00111, 0.39504
0, 0.00016, 0.35619
1, 0.96816, 0.40223
0, 0.00041, 0.54121
0, 0.00028, 0.51034
1, 0.94377, 0.10994
0, 0.00019, 0.27289
0, 0.00016, 0.61675
0, 0.00053, 0.04606
0, 0.00050, 0.70183
0, 0.00000, 0.11292
1, 0.00428, 0.18707
0, 0.00047, 0.95256
1, 0.99283, 0.78297
0, 0.00090, 0.93380
0, 0.00143, 0.23453
0, 0.00000, 0.23955
0, 0.00049, 0.00820
0, 0.00000, 0.20866
0, 0.00000, 0.94723
0, 0.00030, 0.25585
0, 0.00000, 0.23859
0, 0.00078, 0.76649
1, 0.94593, 0.29757
0, 0.00033, 0.72527
0, 0.00014, 0.40383
0, 0.00000, 0.25117
0, 0.00393, 0.20200
0, 0.00064, 0.45829
0, 0.00013, 0.27745
1, 0.98187, 0.85564
0, 0.00038, 0.61670
0, 0.00002, 0.85780
0, 0.00208, 0.50190
0, 0.00026, 0.36543
1, 0.99972, 0.99010
0, 0.00000, 0.50261
0, 0.00009, 0.21017
0, 0.00009, 0.76655
0, 0.00009, 0.82968
0, 0.00103, 0.50798
1, 0.99995, 0.38800
0, 0.00019, 0.97018
0, 0.00011, 0.81029
0, 0.00006, 0.26449
0, 0.00048, 0.45387
0, 0.00000, 0.62670
0, 0.00015, 0.42072
0, 0.00036, 0.00609
0, 0.00032, 0.06290
0, 0.00002, 0.68943
0, 0.00010, 0.47956
0, 0.00003, 0.70572
0, 0.00341, 0.84868
1, 0.99792, 0.77257
0, 0.00021, 0.38682
0, 0.00009, 0.81357
0, 0.00193, 0.48920
0, 0.00044, 0.33143
0, 0.00021, 0.06507
0, 0.00004, 0.95783
0, 0.00051, 0.36875
0, 0.00020, 0.42166
0, 0.00233, 0.94742
0, 0.00025, 0.46837
0, 0.00019, 0.51780
0, 0.00000, 0.95814
0, 0.00021, 0.23781
